wafer_id,Time,Step Number,BCl3 Flow,Cl2 Flow,RF Btm Pwr,RF Btm Rfl Pwr,Endpt A,He Press,Pressure,RF Tuner,RF Load,RF Phase Err,RF Pwr,RF Impedance,TCP Tuner,TCP Phase Err,TCP Impedance,TCP Top Pwr,TCP Rfl Pwr,TCP Load,Vat Valve,result
l3137.txm,21.9434,4.0,751.0,752.0,133.0,0.0,2751.0,102.0,1180.0,9507.0,8965.0,-1085.0,29.0,16287.0,19600.0,143.0,16400.0,350.0,0.0,27796.0,50.0,Pass
l3137.txm,22.9629,4.0,751.0,753.0,135.0,0.0,2807.0,102.0,1193.0,9427.0,9040.0,-772.0,29.0,16464.0,19534.0,80.0,16266.0,353.0,0.0,27814.0,49.0,Pass
l3137.txm,23.9805,4.0,752.0,753.0,132.0,0.0,2845.0,100.0,1180.0,9409.0,9042.0,-1164.0,29.0,16154.0,19366.0,410.0,16506.0,348.0,0.0,27878.0,50.0,Pass
l3137.txm,25.0215,4.0,752.0,752.0,130.0,0.0,2861.0,101.0,1190.0,9456.0,9038.0,-1165.0,28.0,16781.0,19400.0,-317.0,16688.0,342.0,0.0,27890.0,49.0,Pass
l3137.txm,26.041,4.0,751.0,754.0,133.0,0.0,2878.0,101.0,1180.0,9413.0,9054.0,-1005.0,29.0,16095.0,19210.0,-283.0,16808.0,354.0,0.0,27930.0,50.0,Pass
l3137.txm,27.0625,4.0,752.0,753.0,136.0,0.0,2863.0,100.0,1184.0,9451.0,9036.0,-1228.0,28.0,16640.0,19134.0,298.0,16282.0,359.0,0.0,27910.0,49.0,Pass
l3137.txm,28.0801,4.0,752.0,754.0,133.0,0.0,2870.0,100.0,1187.0,9469.0,9054.0,-1596.0,28.0,16244.0,19112.0,-38.0,16386.0,349.0,0.0,28012.0,49.0,Pass
l3137.txm,29.127,4.0,752.0,754.0,135.0,0.0,2874.0,102.0,1183.0,9458.0,9014.0,-2299.0,28.0,16266.0,19284.0,-343.0,16852.0,346.0,0.0,27922.0,50.0,Pass
l3137.txm,30.1211,4.0,751.0,753.0,137.0,0.0,2868.0,101.0,1186.0,9483.0,9012.0,-1652.0,27.0,16500.0,19402.0,-387.0,16802.0,346.0,1.0,27860.0,49.0,Pass
l3137.txm,31.1406,4.0,752.0,753.0,135.0,0.0,2867.0,102.0,1183.0,9446.0,9024.0,-2184.0,28.0,16728.0,19344.0,-453.0,17094.0,345.0,0.0,27818.0,49.0,Pass
l3137.txm,32.1602,4.0,751.0,753.0,134.0,0.0,2871.0,101.0,1186.0,9446.0,9056.0,-1503.0,27.0,16810.0,19322.0,-376.0,16486.0,348.0,0.0,27922.0,49.0,Pass
l3137.txm,33.1816,4.0,751.0,753.0,132.0,0.0,2866.0,102.0,1187.0,9497.0,9043.0,-1623.0,27.0,16382.0,19346.0,-55.0,16710.0,349.0,1.0,27920.0,49.0,Pass
l3137.txm,34.2031,4.0,751.0,753.0,136.0,0.0,2863.0,101.0,1183.0,9425.0,9048.0,-1023.0,27.0,16645.0,19050.0,-339.0,16650.0,350.0,0.0,27866.0,49.0,Pass
l3137.txm,35.2227,4.0,751.0,753.0,133.0,0.0,2868.0,100.0,1185.0,9434.0,9062.0,-2190.0,27.0,16443.0,19194.0,158.0,16218.0,355.0,0.0,27930.0,49.0,Pass
l3137.txm,36.2422,4.0,752.0,754.0,132.0,0.0,2873.0,100.0,1188.0,9398.0,9043.0,-2324.0,27.0,16290.0,19116.0,-48.0,16536.0,347.0,0.0,28010.0,49.0,Pass
l3137.txm,37.2637,4.0,752.0,754.0,134.0,0.0,2871.0,102.0,1187.0,9456.0,9027.0,-1696.0,27.0,16587.0,19382.0,-334.0,17078.0,343.0,0.0,27870.0,49.0,Pass
l3137.txm,38.2832,4.0,751.0,754.0,132.0,0.0,2864.0,102.0,1184.0,9444.0,9100.0,-339.0,27.0,16842.0,19416.0,111.0,16410.0,343.0,1.0,27916.0,49.0,Pass
l3137.txm,39.3027,4.0,752.0,753.0,130.0,0.0,2871.0,102.0,1185.0,9468.0,9000.0,-2872.0,27.0,16352.0,19422.0,100.0,16298.0,357.0,1.0,27900.0,49.0,Pass
l3137.txm,40.3223,4.0,752.0,754.0,133.0,0.0,2867.0,101.0,1185.0,9444.0,9037.0,-1567.0,27.0,16423.0,19274.0,148.0,16566.0,349.0,1.0,27880.0,49.0,Pass
l3137.txm,41.3672,4.0,751.0,754.0,133.0,0.0,2867.0,100.0,1185.0,9458.0,8997.0,-1905.0,27.0,16396.0,19224.0,114.0,16954.0,342.0,0.0,27918.0,49.0,Pass
l3137.txm,42.3633,4.0,751.0,754.0,133.0,0.0,2862.0,100.0,1187.0,9430.0,9053.0,-1188.0,27.0,16361.0,19266.0,104.0,16918.0,338.0,1.0,27906.0,49.0,Pass
l3137.txm,43.3828,4.0,752.0,753.0,131.0,0.0,2864.0,100.0,1186.0,9499.0,8985.0,-760.0,27.0,16870.0,19186.0,646.0,16490.0,354.0,0.0,27860.0,49.0,Pass
l3137.txm,44.4023,4.0,752.0,753.0,132.0,0.0,2864.0,101.0,1187.0,9501.0,8993.0,-903.0,27.0,16763.0,19186.0,90.0,16542.0,348.0,0.0,27858.0,49.0,Pass
l3137.txm,45.4219,4.0,752.0,753.0,132.0,0.0,2866.0,101.0,1184.0,9422.0,9019.0,-1129.0,27.0,16578.0,19098.0,832.0,16584.0,351.0,0.0,27894.0,49.0,Pass
l3137.txm,46.4434,4.0,751.0,753.0,133.0,0.0,2862.0,101.0,1184.0,9403.0,9027.0,-567.0,27.0,16804.0,19228.0,-647.0,16538.0,349.0,0.0,27892.0,49.0,Pass
l3137.txm,47.4629,4.0,752.0,753.0,132.0,0.0,2861.0,100.0,1184.0,9474.0,9025.0,-1599.0,27.0,16285.0,19382.0,-332.0,16784.0,340.0,0.0,27968.0,49.0,Pass
l3137.txm,48.4824,4.0,752.0,754.0,135.0,0.0,2853.0,100.0,1185.0,9474.0,9015.0,-741.0,28.0,16541.0,19260.0,145.0,16914.0,348.0,0.0,27914.0,49.0,Pass
l3137.txm,49.502,4.0,751.0,753.0,132.0,0.0,2843.0,101.0,1186.0,9490.0,9024.0,-2616.0,27.0,16094.0,19340.0,806.0,16738.0,352.0,0.0,27920.0,49.0,Pass
l3137.txm,50.5234,4.0,751.0,754.0,134.0,0.0,2822.0,100.0,1183.0,9516.0,8984.0,-2571.0,27.0,16283.0,19220.0,-495.0,17138.0,343.0,0.0,27904.0,49.0,Pass
l3137.txm,51.543,4.0,752.0,753.0,134.0,0.0,2792.0,100.0,1183.0,9428.0,9043.0,-1859.0,27.0,16343.0,19284.0,-568.0,16758.0,348.0,0.0,27924.0,49.0,Pass
l3137.txm,52.5625,4.0,752.0,753.0,133.0,0.0,2593.0,100.0,1192.0,9472.0,9030.0,779.0,27.0,16289.0,19412.0,384.0,16542.0,352.0,0.0,27840.0,49.0,Pass
l3137.txm,53.6113,4.0,751.0,749.0,130.0,0.0,2036.0,102.0,1190.0,9472.0,8970.0,592.0,27.0,16505.0,19598.0,-506.0,17094.0,342.0,1.0,27626.0,50.0,Pass
l3137.txm,54.6309,4.0,752.0,753.0,134.0,0.0,1616.0,101.0,1191.0,9479.0,8995.0,-922.0,28.0,16340.0,19660.0,-387.0,16814.0,343.0,0.0,27566.0,50.0,Pass
l3137.txm,55.6543,5.0,752.0,754.0,132.0,0.0,1346.0,100.0,1190.0,9479.0,8999.0,-673.0,30.0,16252.0,19762.0,-529.0,16868.0,351.0,0.0,27388.0,50.0,Pass
l3137.txm,56.6699,5.0,752.0,754.0,133.0,0.0,1122.0,101.0,1253.0,9478.0,8995.0,-956.0,29.0,16206.0,19924.0,-73.0,16384.0,354.0,0.0,27490.0,49.0,Pass
l3137.txm,57.6953,5.0,752.0,754.0,135.0,0.0,1108.0,100.0,1220.0,9417.0,8999.0,408.0,28.0,16347.0,19916.0,-447.0,16798.0,349.0,0.0,27496.0,50.0,Pass
l3137.txm,58.7109,5.0,752.0,753.0,133.0,0.0,1097.0,99.0,1191.0,9520.0,8972.0,870.0,28.0,16455.0,19928.0,-747.0,16698.0,355.0,0.0,27484.0,51.0,Pass
l3137.txm,59.7344,5.0,751.0,753.0,134.0,0.0,1082.0,101.0,1180.0,9442.0,9023.0,161.0,28.0,16816.0,19970.0,-452.0,16636.0,354.0,0.0,27358.0,50.0,Pass
l3137.txm,60.7793,5.0,753.0,754.0,134.0,0.0,1065.0,101.0,1187.0,9458.0,8962.0,-1429.0,29.0,16167.0,19970.0,-42.0,16814.0,354.0,0.0,27422.0,50.0,Pass
l3137.txm,61.7754,5.0,752.0,753.0,135.0,0.0,1065.0,100.0,1183.0,9502.0,8981.0,22.0,28.0,16756.0,19980.0,506.0,16678.0,349.0,0.0,27492.0,50.0,Pass
l3137.txm,62.791,5.0,752.0,753.0,135.0,0.0,1061.0,100.0,1184.0,9451.0,9029.0,-391.0,28.0,16532.0,19976.0,46.0,16696.0,346.0,0.0,27428.0,50.0,Pass
l3137.txm,63.8125,5.0,752.0,752.0,135.0,0.0,1050.0,101.0,1183.0,9454.0,9010.0,-615.0,28.0,16781.0,19974.0,-744.0,16862.0,356.0,0.0,27356.0,50.0,Pass
l3137.txm,64.8437,5.0,752.0,754.0,133.0,0.0,1033.0,101.0,1184.0,9431.0,9020.0,-471.0,28.0,16529.0,20072.0,-263.0,16338.0,347.0,0.0,27370.0,50.0,Pass
l3137.txm,65.8633,5.0,752.0,752.0,131.0,0.0,1015.0,100.0,1186.0,9426.0,9034.0,-809.0,29.0,16435.0,19998.0,-432.0,16396.0,344.0,0.0,27378.0,50.0,Pass
l3137.txm,66.8828,5.0,752.0,754.0,131.0,0.0,990.0,102.0,1184.0,9493.0,8949.0,-612.0,29.0,16202.0,20134.0,-276.0,16388.0,351.0,0.0,27388.0,50.0,Pass
l3137.txm,67.9023,5.0,752.0,754.0,131.0,0.0,949.0,101.0,1178.0,9433.0,8994.0,-1424.0,28.0,16171.0,20018.0,-501.0,16766.0,349.0,0.0,27278.0,50.0,Pass
l3137.txm,68.9219,5.0,752.0,753.0,133.0,0.0,897.0,101.0,1176.0,9441.0,9016.0,-1748.0,30.0,15865.0,20240.0,-478.0,16784.0,354.0,0.0,27092.0,50.0,Pass
l3137.txm,69.9434,5.0,752.0,754.0,135.0,0.0,876.0,100.0,1181.0,9432.0,9065.0,-1008.0,30.0,15790.0,20458.0,-534.0,16740.0,343.0,0.0,27040.0,50.0,Pass
l3137.txm,70.9629,5.0,752.0,753.0,135.0,0.0,858.0,100.0,1184.0,9465.0,9056.0,-1542.0,29.0,16517.0,20362.0,-261.0,16310.0,346.0,0.0,26970.0,50.0,Pass
l3137.txm,71.9805,5.0,752.0,753.0,135.0,0.0,886.0,101.0,1188.0,9444.0,9107.0,-334.0,28.0,16492.0,20248.0,-37.0,16224.0,343.0,0.0,27038.0,50.0,Pass
l3137.txm,73.0273,5.0,751.0,751.0,133.0,0.0,1000.0,101.0,1193.0,9532.0,9001.0,509.0,26.0,16661.0,20096.0,632.0,16590.0,354.0,0.0,27382.0,50.0,Pass
l3137.txm,74.0215,5.0,752.0,752.0,133.0,0.0,1140.0,100.0,1190.0,9479.0,9100.0,663.0,25.0,17064.0,20108.0,402.0,15918.0,351.0,0.0,27506.0,50.0,Pass
l3137.txm,75.041,5.0,752.0,752.0,133.0,0.0,1313.0,100.0,1186.0,9553.0,8957.0,576.0,25.0,16422.0,19784.0,260.0,16052.0,351.0,1.0,27804.0,51.0,Pass
l3137.txm,76.0605,5.0,751.0,753.0,131.0,0.0,1475.0,102.0,1184.0,9535.0,8982.0,1060.0,26.0,16273.0,19656.0,135.0,16376.0,354.0,0.0,27870.0,51.0,Pass
l3137.txm,77.0801,5.0,752.0,753.0,133.0,0.0,1624.0,100.0,1186.0,9446.0,9016.0,724.0,26.0,16635.0,19224.0,-58.0,16722.0,360.0,0.0,28046.0,51.0,Pass
l3137.txm,78.1016,5.0,752.0,752.0,132.0,0.0,1641.0,100.0,1183.0,9522.0,8944.0,1008.0,27.0,16341.0,19400.0,45.0,16548.0,346.0,0.0,28030.0,51.0,Pass
l3137.txm,79.1211,5.0,752.0,754.0,135.0,0.0,1642.0,101.0,1189.0,9506.0,8955.0,-544.0,25.0,17279.0,19048.0,107.0,16754.0,346.0,0.0,28018.0,51.0,Pass
l3137.txm,80.1406,5.0,751.0,752.0,131.0,0.0,1651.0,102.0,1184.0,9460.0,8959.0,211.0,25.0,17141.0,18958.0,0.0,16682.0,351.0,0.0,27978.0,51.0,Pass
l3137.txm,81.1602,5.0,752.0,753.0,132.0,0.0,1651.0,100.0,1184.0,9465.0,8920.0,-444.0,26.0,16494.0,19066.0,-317.0,16658.0,353.0,0.0,27844.0,51.0,Pass
l3137.txm,82.1816,5.0,752.0,754.0,133.0,0.0,1659.0,102.0,1184.0,9447.0,8946.0,-529.0,26.0,16377.0,19190.0,-34.0,16628.0,351.0,1.0,27952.0,51.0,Pass
l3137.txm,83.2031,5.0,751.0,752.0,135.0,0.0,1662.0,101.0,1184.0,9421.0,8982.0,-937.0,26.0,16647.0,19438.0,-357.0,16496.0,346.0,1.0,27956.0,51.0,Pass
l3137.txm,84.2227,5.0,752.0,754.0,132.0,0.0,1658.0,101.0,1183.0,9461.0,8975.0,-220.0,26.0,16407.0,19428.0,-257.0,16558.0,346.0,0.0,27982.0,51.0,Pass
l3137.txm,85.2422,5.0,752.0,754.0,133.0,0.0,1667.0,100.0,1185.0,9476.0,8965.0,-703.0,26.0,16407.0,19248.0,131.0,16660.0,354.0,0.0,27974.0,51.0,Pass
l3137.txm,86.2637,5.0,752.0,753.0,134.0,0.0,1669.0,100.0,1184.0,9408.0,8993.0,-725.0,26.0,16765.0,19382.0,44.0,16528.0,361.0,0.0,27962.0,51.0,Pass
l3137.txm,87.2832,5.0,752.0,753.0,132.0,0.0,1673.0,102.0,1185.0,9450.0,8951.0,-442.0,26.0,16694.0,19406.0,67.0,16518.0,354.0,0.0,27950.0,51.0,Pass
l3137.txm,88.3027,5.0,752.0,753.0,132.0,0.0,1678.0,100.0,1184.0,9436.0,8994.0,-537.0,26.0,16594.0,19444.0,157.0,16746.0,340.0,0.0,27896.0,51.0,Pass
l3137.txm,89.3223,5.0,752.0,754.0,133.0,0.0,1677.0,101.0,1184.0,9496.0,8951.0,-495.0,26.0,16878.0,19444.0,154.0,16788.0,343.0,0.0,27852.0,51.0,Pass
l3137.txm,90.3437,5.0,752.0,754.0,133.0,0.0,1680.0,100.0,1186.0,9410.0,9031.0,-838.0,26.0,16682.0,19042.0,682.0,16872.0,351.0,0.0,27850.0,51.0,Pass
l3137.txm,91.3633,5.0,752.0,754.0,136.0,0.0,1682.0,101.0,1182.0,9453.0,8943.0,-1033.0,26.0,16764.0,18994.0,-46.0,16638.0,347.0,0.0,27862.0,51.0,Pass
l3137.txm,92.4063,5.0,751.0,753.0,132.0,0.0,1683.0,100.0,1184.0,9462.0,8945.0,103.0,26.0,16781.0,19060.0,141.0,16734.0,348.0,0.0,27876.0,51.0,Pass
l3137.txm,93.4023,5.0,751.0,753.0,131.0,0.0,1683.0,100.0,1185.0,9434.0,8981.0,-739.0,26.0,16458.0,19114.0,242.0,16872.0,343.0,0.0,27896.0,51.0,Pass
l3137.txm,94.4219,5.0,752.0,753.0,132.0,0.0,1684.0,100.0,1187.0,9414.0,9002.0,-1061.0,26.0,16706.0,19186.0,780.0,16712.0,356.0,0.0,27842.0,51.0,Pass
l3137.txm,95.4434,5.0,752.0,753.0,136.0,0.0,1683.0,102.0,1184.0,9415.0,9006.0,-405.0,26.0,16610.0,19278.0,60.0,16534.0,349.0,0.0,27874.0,51.0,Pass
l3137.txm,96.4629,5.0,752.0,754.0,132.0,0.0,1684.0,100.0,1184.0,9443.0,8978.0,-418.0,26.0,16602.0,19028.0,610.0,16646.0,348.0,0.0,27896.0,51.0,Pass
l3137.txm,97.5059,5.0,752.0,753.0,132.0,0.0,1687.0,100.0,1188.0,9438.0,8953.0,-162.0,26.0,16606.0,18962.0,120.0,16530.0,351.0,1.0,27958.0,51.0,Pass
l3137.txm,98.5312,5.0,751.0,754.0,132.0,0.0,1690.0,100.0,1183.0,9454.0,8932.0,-356.0,26.0,16456.0,19136.0,116.0,16888.0,347.0,1.0,27962.0,51.0,Pass
l3137.txm,99.5508,5.0,752.0,753.0,132.0,0.0,1687.0,101.0,1184.0,9466.0,8941.0,-328.0,26.0,16650.0,19078.0,-319.0,16524.0,342.0,0.0,27948.0,51.0,Pass
l3137.txm,100.57,5.0,752.0,753.0,134.0,0.0,1692.0,100.0,1184.0,9422.0,8953.0,-756.0,26.0,16463.0,19336.0,-303.0,16780.0,347.0,0.0,28008.0,51.0,Pass
l3137.txm,101.59,5.0,752.0,753.0,132.0,0.0,1694.0,100.0,1186.0,9424.0,9002.0,-134.0,26.0,16520.0,18996.0,-259.0,16460.0,356.0,0.0,27884.0,51.0,Pass
l3137.txm,102.611,5.0,752.0,754.0,133.0,0.0,1689.0,102.0,1185.0,9494.0,8932.0,-580.0,26.0,16375.0,19048.0,-65.0,16744.0,351.0,1.0,27970.0,51.0,Pass
l3137.txm,103.631,5.0,751.0,753.0,133.0,0.0,1696.0,100.0,1184.0,9421.0,8952.0,-625.0,26.0,16697.0,19212.0,98.0,16748.0,351.0,1.0,27896.0,51.0,Pass
l3137.txm,104.65,5.0,752.0,753.0,134.0,0.0,1694.0,101.0,1189.0,9401.0,8995.0,-907.0,26.0,16495.0,19370.0,42.0,16798.0,343.0,0.0,27884.0,51.0,Pass
l3137.txm,105.67,5.0,752.0,754.0,132.0,0.0,1694.0,100.0,1186.0,9471.0,8930.0,116.0,26.0,16805.0,19214.0,85.0,16640.0,344.0,0.0,27966.0,51.0,Pass
l3137.txm,106.691,5.0,751.0,754.0,135.0,0.0,1693.0,101.0,1185.0,9430.0,8970.0,-525.0,26.0,16767.0,19268.0,150.0,16586.0,347.0,1.0,27966.0,51.0,Pass
l3137.txm,107.711,5.0,752.0,754.0,134.0,0.0,1692.0,102.0,1186.0,9416.0,8990.0,-877.0,26.0,16863.0,19420.0,-84.0,16780.0,343.0,0.0,28000.0,51.0,Pass
l3137.txm,108.73,5.0,752.0,753.0,135.0,0.0,1697.0,101.0,1188.0,9431.0,9002.0,-316.0,26.0,16587.0,19226.0,43.0,16822.0,346.0,0.0,28026.0,51.0,Pass
l3137.txm,9.68945,4.0,751.0,753.0,134.0,0.0,1035.0,99.0,1271.0,9490.0,8982.0,-1756.0,29.0,16648.0,20112.0,-967.0,16114.0,347.0,0.0,27284.0,49.0,Pass
l3138.txm,9.68945,4.0,751.0,753.0,134.0,0.0,1035.0,99.0,1271.0,9490.0,8982.0,-1756.0,29.0,16648.0,20112.0,-967.0,16114.0,347.0,0.0,27284.0,49.0,Pass
l3138.txm,10.709,4.0,751.0,755.0,132.0,0.0,971.0,101.0,1262.0,9502.0,9020.0,-1677.0,30.0,16911.0,20062.0,-325.0,16524.0,350.0,1.0,27492.0,49.0,Pass
l3138.txm,11.7285,4.0,751.0,753.0,136.0,0.0,949.0,101.0,1260.0,9502.0,9008.0,-1542.0,30.0,16730.0,20070.0,-16.0,16602.0,352.0,0.0,27480.0,49.0,Pass
l3138.txm,12.748,4.0,751.0,752.0,134.0,1.0,922.0,101.0,1248.0,9452.0,9119.0,210.0,30.0,16549.0,20068.0,-517.0,17052.0,348.0,0.0,27306.0,49.0,Pass
l3138.txm,13.7695,4.0,751.0,755.0,135.0,0.0,930.0,102.0,1201.0,9438.0,9117.0,640.0,29.0,16911.0,20160.0,-291.0,16206.0,349.0,0.0,27236.0,50.0,Pass
l3138.txm,14.8164,4.0,751.0,753.0,132.0,0.0,2094.0,100.0,1154.0,9479.0,8965.0,-213.0,29.0,16509.0,19708.0,2144.0,16024.0,353.0,2.0,28086.0,50.0,Pass
l3138.txm,15.8086,4.0,751.0,751.0,132.0,0.0,2914.0,102.0,1170.0,9440.0,9048.0,-1008.0,29.0,16760.0,19464.0,-451.0,16356.0,352.0,1.0,27546.0,49.0,Pass
l3138.txm,16.8281,4.0,752.0,752.0,133.0,0.0,2899.0,100.0,1203.0,9459.0,9079.0,-869.0,29.0,16475.0,19284.0,370.0,16164.0,346.0,1.0,27824.0,49.0,Pass
l3138.txm,17.8477,4.0,751.0,753.0,133.0,0.0,2475.0,100.0,1203.0,9454.0,9127.0,499.0,28.0,16282.0,19274.0,-620.0,16482.0,349.0,1.0,27824.0,49.0,Pass
l3138.txm,18.8691,4.0,751.0,752.0,132.0,0.0,2648.0,100.0,1168.0,9502.0,8995.0,-1365.0,28.0,16903.0,19502.0,120.0,16174.0,351.0,0.0,27838.0,50.0,Pass
l3138.txm,19.8887,4.0,752.0,753.0,132.0,0.0,2654.0,100.0,1174.0,9430.0,9039.0,-1411.0,30.0,16556.0,19392.0,-702.0,15996.0,356.0,0.0,27822.0,49.0,Pass
l3138.txm,20.9082,4.0,751.0,752.0,134.0,0.0,2717.0,100.0,1193.0,9433.0,9062.0,-1902.0,28.0,16637.0,19300.0,7.0,16644.0,351.0,0.0,27824.0,49.0,Pass
l3138.txm,21.9277,4.0,751.0,754.0,135.0,0.0,2715.0,100.0,1181.0,9456.0,9026.0,-500.0,28.0,16969.0,19642.0,83.0,16668.0,342.0,0.0,27880.0,50.0,Pass
l3138.txm,22.9492,4.0,752.0,753.0,132.0,0.0,2756.0,100.0,1183.0,9463.0,9022.0,-1117.0,28.0,17080.0,19490.0,778.0,16350.0,347.0,0.0,27822.0,50.0,Pass
l3138.txm,23.9687,4.0,752.0,753.0,134.0,0.0,2801.0,100.0,1187.0,9497.0,9024.0,-1609.0,28.0,16750.0,19204.0,512.0,16834.0,347.0,0.0,27956.0,50.0,Pass
l3138.txm,24.9883,4.0,751.0,754.0,131.0,0.0,2844.0,100.0,1186.0,9492.0,9009.0,-1835.0,28.0,16804.0,19448.0,-51.0,16188.0,356.0,0.0,27752.0,50.0,Pass
l3138.txm,26.0078,4.0,752.0,753.0,135.0,0.0,2852.0,101.0,1186.0,9452.0,9050.0,-1572.0,28.0,16845.0,19166.0,-265.0,16622.0,349.0,0.0,27870.0,50.0,Pass
l3138.txm,27.0547,4.0,752.0,753.0,124.0,0.0,2864.0,100.0,1184.0,9473.0,8985.0,-2516.0,28.0,16634.0,19450.0,-312.0,16338.0,353.0,1.0,27888.0,50.0,Pass
l3138.txm,28.0488,4.0,752.0,754.0,135.0,0.0,2859.0,100.0,1185.0,9472.0,9044.0,-1229.0,27.0,16663.0,19112.0,-452.0,16990.0,358.0,0.0,27946.0,50.0,Pass
l3138.txm,29.0684,4.0,751.0,754.0,133.0,0.0,2859.0,100.0,1182.0,9456.0,9071.0,-1984.0,27.0,16631.0,19386.0,-345.0,16504.0,344.0,0.0,27900.0,50.0,Pass
l3138.txm,30.0879,4.0,751.0,753.0,132.0,0.0,2857.0,100.0,1183.0,9472.0,9008.0,-1523.0,27.0,16789.0,19360.0,48.0,16018.0,357.0,0.0,27900.0,50.0,Pass
l3138.txm,31.1094,4.0,752.0,755.0,131.0,0.0,2857.0,100.0,1187.0,9479.0,8986.0,-1395.0,27.0,16569.0,19212.0,474.0,16768.0,348.0,0.0,27848.0,49.0,Pass
l3138.txm,32.1289,4.0,751.0,753.0,126.0,0.0,2854.0,101.0,1183.0,9508.0,8979.0,-1017.0,27.0,16561.0,19248.0,-368.0,16398.0,338.0,0.0,27912.0,49.0,Pass
l3138.txm,33.1484,4.0,752.0,753.0,133.0,0.0,2855.0,100.0,1185.0,9429.0,8981.0,-1658.0,27.0,16479.0,19062.0,-25.0,16582.0,358.0,1.0,27904.0,49.0,Pass
l3138.txm,34.168,4.0,752.0,753.0,134.0,0.0,2859.0,100.0,1186.0,9478.0,8995.0,-885.0,27.0,16713.0,19358.0,-459.0,16452.0,346.0,1.0,27876.0,49.0,Pass
l3138.txm,35.1895,4.0,752.0,754.0,131.0,0.0,2859.0,101.0,1187.0,9430.0,8991.0,-1764.0,27.0,16452.0,19176.0,4.0,16366.0,355.0,0.0,27794.0,49.0,Pass
l3138.txm,36.209,4.0,752.0,753.0,132.0,0.0,2860.0,101.0,1184.0,9477.0,9052.0,-2077.0,27.0,16619.0,19214.0,518.0,16510.0,348.0,1.0,27864.0,49.0,Pass
l3138.txm,37.2285,4.0,751.0,753.0,132.0,0.0,2858.0,102.0,1183.0,9446.0,9007.0,-2269.0,27.0,16488.0,19310.0,82.0,16410.0,357.0,0.0,27916.0,49.0,Pass
l3138.txm,38.248,4.0,751.0,753.0,133.0,0.0,2858.0,102.0,1187.0,9480.0,8977.0,-222.0,27.0,16587.0,19324.0,234.0,16880.0,348.0,0.0,27870.0,49.0,Pass
l3138.txm,39.2969,4.0,751.0,753.0,133.0,0.0,2858.0,100.0,1186.0,9450.0,9048.0,-1376.0,27.0,16270.0,19228.0,-74.0,16528.0,350.0,0.0,27856.0,49.0,Pass
l3138.txm,40.2891,4.0,751.0,754.0,137.0,0.0,2854.0,101.0,1186.0,9451.0,9050.0,-3156.0,27.0,16717.0,19338.0,105.0,16060.0,351.0,0.0,27862.0,49.0,Pass
l3138.txm,41.3086,4.0,752.0,753.0,135.0,0.0,2862.0,100.0,1184.0,9442.0,9047.0,-1130.0,27.0,16920.0,19228.0,29.0,16886.0,342.0,0.0,27858.0,49.0,Pass
l3138.txm,42.3281,4.0,751.0,754.0,132.0,0.0,2859.0,102.0,1184.0,9427.0,9044.0,-18.0,27.0,16805.0,19350.0,812.0,16554.0,344.0,1.0,27876.0,49.0,Pass
l3138.txm,43.3477,4.0,752.0,753.0,135.0,0.0,2864.0,101.0,1186.0,9433.0,9036.0,-1177.0,27.0,16261.0,19110.0,996.0,16906.0,348.0,0.0,27864.0,49.0,Pass
l3138.txm,44.3691,4.0,752.0,754.0,132.0,0.0,2860.0,100.0,1185.0,9434.0,9009.0,-2456.0,26.0,16557.0,19404.0,682.0,15860.0,354.0,0.0,27814.0,49.0,Pass
l3138.txm,45.3887,4.0,752.0,753.0,132.0,0.0,2858.0,102.0,1185.0,9406.0,9030.0,-2178.0,27.0,16376.0,19224.0,149.0,16512.0,355.0,0.0,27866.0,49.0,Pass
l3138.txm,46.4082,4.0,752.0,753.0,132.0,0.0,2856.0,101.0,1183.0,9425.0,9070.0,-287.0,27.0,16573.0,19358.0,-504.0,16698.0,342.0,0.0,27856.0,49.0,Pass
l3138.txm,47.4492,4.0,752.0,755.0,133.0,0.0,2856.0,102.0,1184.0,9516.0,8991.0,-2563.0,27.0,16320.0,19354.0,754.0,16464.0,344.0,0.0,27880.0,49.0,Pass
l3138.txm,48.4687,4.0,751.0,753.0,132.0,0.0,2857.0,101.0,1185.0,9466.0,9015.0,-1533.0,27.0,16654.0,19262.0,-88.0,16768.0,348.0,0.0,27832.0,49.0,Pass
l3138.txm,49.4883,4.0,752.0,754.0,133.0,0.0,2844.0,100.0,1185.0,9436.0,9023.0,-1850.0,27.0,16380.0,19342.0,1016.0,16622.0,351.0,0.0,27948.0,49.0,Pass
l3138.txm,50.5078,4.0,752.0,753.0,128.0,0.0,2841.0,100.0,1185.0,9393.0,9074.0,-2482.0,27.0,16466.0,19222.0,106.0,16976.0,345.0,0.0,27878.0,49.0,Pass
l3138.txm,51.5547,4.0,752.0,752.0,135.0,0.0,2828.0,100.0,1185.0,9487.0,8991.0,-506.0,27.0,16562.0,19328.0,-353.0,16406.0,358.0,0.0,27846.0,49.0,Pass
l3138.txm,52.5488,4.0,752.0,754.0,136.0,0.0,2799.0,101.0,1185.0,9447.0,9028.0,-964.0,27.0,16796.0,19078.0,-327.0,16682.0,340.0,0.0,27862.0,49.0,Pass
