wafer_id,Time,BCl3 Flow,Cl2 Flow,RF Btm Pwr,RF Btm Rfl Pwr,Endpt A,He Press,Pressure,RF Tuner,RF Load,RF Phase Err,RF Pwr,RF Impedance,TCP Tuner,TCP Phase Err,TCP Impedance,TCP Top Pwr,TCP Rfl Pwr,TCP Load,Vat Valve,result
l3135.txm,18.877,751.0,754.0,134.0,0.0,2688.0,100.0,1160.0,9508.0,8970.0,-1164.0,28.0,17099.0,19628.0,468.0,15994.0,356.0,0.0,27824.0,50.0,Pass
l3135.txm,19.9238,752.0,753.0,136.0,0.0,2728.0,100.0,1191.0,9462.0,8995.0,-1288.0,29.0,16068.0,19346.0,-434.0,16446.0,350.0,0.0,27846.0,49.0,Pass
l3135.txm,20.918,751.0,753.0,134.0,0.0,2725.0,101.0,1192.0,9494.0,8973.0,-2594.0,27.0,16732.0,19390.0,1058.0,16222.0,342.0,0.0,27810.0,49.0,Pass
l3135.txm,21.9395,752.0,754.0,135.0,0.0,2745.0,101.0,1185.0,9441.0,9052.0,-1912.0,27.0,16841.0,19362.0,145.0,16392.0,350.0,0.0,27820.0,50.0,Pass
l3135.txm,22.959,751.0,751.0,135.0,0.0,2795.0,100.0,1185.0,9439.0,9047.0,-2703.0,28.0,16463.0,19366.0,-357.0,16508.0,346.0,0.0,27828.0,50.0,Pass
l3135.txm,23.9785,752.0,752.0,132.0,0.0,2825.0,100.0,1185.0,9475.0,8986.0,-1074.0,27.0,16940.0,19384.0,-79.0,16426.0,348.0,1.0,27842.0,50.0,Pass
l3135.txm,25.0,752.0,754.0,133.0,0.0,2859.0,99.0,1184.0,9480.0,9021.0,-1225.0,28.0,17006.0,19372.0,1582.0,16112.0,361.0,0.0,27858.0,50.0,Pass
l3135.txm,26.0195,751.0,752.0,132.0,0.0,2867.0,101.0,1184.0,9463.0,9003.0,-1891.0,27.0,16699.0,19064.0,-326.0,16408.0,357.0,0.0,27870.0,50.0,Pass
l3135.txm,27.0391,752.0,753.0,133.0,0.0,2863.0,101.0,1184.0,9460.0,9021.0,-711.0,27.0,17031.0,19356.0,89.0,16398.0,348.0,0.0,27866.0,50.0,Pass
l3135.txm,28.0586,752.0,753.0,132.0,0.0,2868.0,101.0,1183.0,9504.0,9010.0,-2823.0,27.0,17050.0,19314.0,1390.0,16440.0,360.0,0.0,27906.0,50.0,Pass
l3135.txm,29.0801,751.0,753.0,134.0,0.0,2869.0,102.0,1185.0,9492.0,8988.0,-1228.0,27.0,16703.0,19366.0,4.0,16620.0,354.0,1.0,27838.0,49.0,Pass
l3135.txm,30.0996,751.0,753.0,131.0,0.0,2879.0,100.0,1185.0,9466.0,9033.0,-1705.0,27.0,16744.0,19144.0,-26.0,16772.0,347.0,0.0,27888.0,49.0,Pass
l3135.txm,31.127,752.0,754.0,135.0,0.0,2877.0,102.0,1184.0,9427.0,9058.0,-1519.0,27.0,16821.0,19366.0,124.0,16784.0,347.0,1.0,27824.0,49.0,Pass
l3135.txm,32.1758,751.0,753.0,133.0,0.0,2871.0,101.0,1183.0,9476.0,9015.0,-2055.0,27.0,16575.0,19390.0,30.0,16776.0,350.0,0.0,27910.0,49.0,Pass
l3135.txm,33.168,751.0,754.0,136.0,0.0,2871.0,100.0,1184.0,9472.0,9062.0,-1423.0,27.0,16655.0,19138.0,-4.0,16846.0,352.0,0.0,27850.0,49.0,Pass
l3135.txm,34.1875,751.0,753.0,126.0,0.0,2862.0,101.0,1184.0,9450.0,9072.0,-1416.0,27.0,16506.0,19200.0,456.0,16474.0,357.0,1.0,27892.0,49.0,Pass
l3135.txm,35.207,752.0,754.0,133.0,0.0,2871.0,101.0,1186.0,9461.0,9040.0,-1090.0,27.0,16903.0,19452.0,102.0,16614.0,356.0,0.0,27862.0,49.0,Pass
l3135.txm,36.2266,752.0,753.0,134.0,0.0,2865.0,101.0,1184.0,9511.0,9069.0,-2338.0,27.0,16349.0,19316.0,-19.0,16674.0,343.0,0.0,27874.0,49.0,Pass
l3135.txm,37.248,752.0,754.0,131.0,0.0,2866.0,100.0,1187.0,9487.0,9039.0,-2078.0,27.0,16148.0,19394.0,141.0,16854.0,338.0,0.0,27908.0,49.0,Pass
l3135.txm,38.2676,751.0,753.0,132.0,0.0,2868.0,100.0,1187.0,9478.0,9001.0,-1447.0,27.0,16487.0,19422.0,180.0,16374.0,353.0,0.0,27900.0,49.0,Pass
l3135.txm,39.2871,751.0,753.0,132.0,0.0,2861.0,101.0,1188.0,9424.0,9032.0,-1238.0,27.0,16712.0,19298.0,-651.0,17050.0,346.0,1.0,27822.0,49.0,Pass
l3135.txm,40.3066,752.0,754.0,131.0,0.0,2872.0,100.0,1186.0,9495.0,9008.0,-2100.0,27.0,16366.0,19110.0,-44.0,16836.0,350.0,0.0,27850.0,49.0,Pass
l3135.txm,41.3262,752.0,754.0,134.0,0.0,2862.0,100.0,1187.0,9439.0,9058.0,-2866.0,27.0,16430.0,19182.0,-340.0,16826.0,349.0,0.0,27894.0,49.0,Pass
l3135.txm,42.3477,752.0,753.0,134.0,0.0,2862.0,102.0,1185.0,9503.0,8995.0,-620.0,27.0,16519.0,19178.0,-43.0,16754.0,346.0,0.0,27844.0,49.0,Pass
l3135.txm,43.3672,752.0,755.0,134.0,0.0,2863.0,100.0,1183.0,9532.0,8978.0,-1217.0,27.0,16838.0,19146.0,46.0,16822.0,349.0,0.0,27846.0,49.0,Pass
l3135.txm,44.4141,752.0,753.0,133.0,0.0,2865.0,101.0,1184.0,9495.0,9005.0,-1520.0,27.0,16666.0,19182.0,50.0,16634.0,347.0,0.0,27902.0,49.0,Pass
l3135.txm,45.4062,752.0,755.0,134.0,0.0,2862.0,100.0,1182.0,9444.0,9044.0,-1407.0,27.0,16485.0,19130.0,-330.0,16456.0,355.0,0.0,27960.0,49.0,Pass
l3135.txm,46.4277,752.0,754.0,135.0,0.0,2854.0,101.0,1182.0,9513.0,8996.0,-1331.0,27.0,16597.0,19062.0,908.0,16468.0,351.0,0.0,27876.0,49.0,Pass
l3135.txm,47.4473,751.0,753.0,135.0,0.0,2867.0,100.0,1184.0,9437.0,9026.0,-435.0,27.0,16749.0,19336.0,-644.0,16702.0,348.0,1.0,27890.0,49.0,Pass
l3135.txm,48.4668,752.0,755.0,133.0,0.0,2854.0,100.0,1184.0,9497.0,9050.0,-1698.0,27.0,16643.0,19408.0,180.0,16418.0,353.0,0.0,27906.0,49.0,Pass
l3135.txm,49.4863,752.0,753.0,136.0,0.0,2852.0,100.0,1187.0,9445.0,9029.0,-528.0,27.0,16873.0,19422.0,-48.0,16598.0,342.0,1.0,27918.0,49.0,Pass
l3135.txm,50.5098,752.0,754.0,128.0,0.0,2846.0,102.0,1186.0,9444.0,9067.0,-2345.0,27.0,16304.0,19314.0,-306.0,16448.0,347.0,0.0,27846.0,49.0,Pass
l3135.txm,51.5273,751.0,753.0,134.0,0.0,2822.0,100.0,1185.0,9499.0,8990.0,-2843.0,27.0,16206.0,19396.0,498.0,16490.0,358.0,0.0,27856.0,49.0,Pass
l3135.txm,52.5469,752.0,755.0,136.0,0.0,2808.0,102.0,1185.0,9478.0,9045.0,-333.0,27.0,16719.0,19262.0,12.0,16060.0,351.0,0.0,27970.0,49.0,Pass
l3135.txm,53.5684,752.0,755.0,133.0,0.0,2607.0,101.0,1191.0,9456.0,9047.0,-449.0,27.0,16566.0,19260.0,-701.0,17136.0,345.0,1.0,27892.0,49.0,Pass
l3135.txm,54.5879,752.0,753.0,131.0,0.0,2062.0,101.0,1195.0,9483.0,8984.0,-548.0,28.0,16336.0,19500.0,-622.0,17070.0,346.0,0.0,27742.0,50.0,Pass
l3135.txm,55.6094,752.0,754.0,133.0,0.0,1707.0,101.0,1187.0,9445.0,8973.0,-396.0,28.0,16403.0,19606.0,-836.0,17242.0,347.0,0.0,27560.0,50.0,Pass
l3135.txm,10.75,751.0,752.0,132.0,0.0,987.0,100.0,1262.0,9421.0,9061.0,-1858.0,29.0,16516.0,20162.0,27.0,16058.0,347.0,1.0,27524.0,49.0,Pass
l3136.txm,10.75,751.0,752.0,132.0,0.0,987.0,100.0,1262.0,9421.0,9061.0,-1858.0,29.0,16516.0,20162.0,27.0,16058.0,347.0,1.0,27524.0,49.0,Pass
l3136.txm,11.7695,751.0,753.0,133.0,0.0,958.0,101.0,1259.0,9482.0,8982.0,-1888.0,30.0,16822.0,19946.0,-352.0,16832.0,341.0,0.0,27614.0,49.0,Pass
l3136.txm,12.7891,751.0,753.0,131.0,0.0,926.0,101.0,1254.0,9428.0,9068.0,-1864.0,30.0,16668.0,20158.0,-742.0,16438.0,346.0,0.0,27302.0,49.0,Pass
l3136.txm,13.8105,751.0,753.0,133.0,0.0,904.0,101.0,1218.0,9469.0,9025.0,-375.0,30.0,16890.0,20158.0,-393.0,16764.0,345.0,0.0,27300.0,50.0,Pass
l3136.txm,14.8301,751.0,753.0,133.0,0.0,1572.0,100.0,1167.0,9413.0,9012.0,837.0,30.0,16458.0,20038.0,2058.0,14932.0,349.0,3.0,27628.0,50.0,Pass
l3136.txm,15.8496,751.0,752.0,136.0,0.0,2914.0,100.0,1154.0,9510.0,8989.0,-2867.0,27.0,16839.0,19642.0,-777.0,15860.0,358.0,0.0,27596.0,49.0,Pass
l3136.txm,16.8691,751.0,754.0,134.0,0.0,2941.0,102.0,1199.0,9464.0,9049.0,-956.0,28.0,17367.0,19608.0,131.0,16470.0,346.0,0.0,27872.0,49.0,Pass
l3136.txm,17.8887,751.0,753.0,134.0,0.0,2625.0,101.0,1202.0,9437.0,9072.0,-585.0,28.0,16727.0,19258.0,100.0,16598.0,356.0,0.0,27870.0,49.0,Pass
l3136.txm,18.9102,751.0,753.0,133.0,0.0,2362.0,101.0,1195.0,9509.0,9020.0,241.0,29.0,16670.0,19634.0,-650.0,17018.0,340.0,0.0,27876.0,50.0,Pass
l3136.txm,19.9297,750.0,753.0,133.0,0.0,2682.0,101.0,1168.0,9481.0,8978.0,-1722.0,27.0,16817.0,19638.0,-301.0,16618.0,343.0,0.0,27870.0,50.0,Pass
l3136.txm,20.9492,752.0,753.0,133.0,0.0,2716.0,101.0,1193.0,9492.0,8963.0,-721.0,29.0,16320.0,19380.0,954.0,16438.0,358.0,0.0,27774.0,49.0,Pass
l3136.txm,21.9961,752.0,754.0,135.0,0.0,2722.0,102.0,1187.0,9485.0,8990.0,-1270.0,27.0,17023.0,19510.0,91.0,16820.0,349.0,0.0,27834.0,50.0,Pass
l3136.txm,22.9902,751.0,752.0,132.0,0.0,2761.0,100.0,1184.0,9465.0,9041.0,-1422.0,28.0,17040.0,19226.0,-417.0,16796.0,356.0,1.0,27878.0,50.0,Pass
l3136.txm,24.0098,751.0,752.0,136.0,0.0,2796.0,100.0,1188.0,9454.0,9034.0,-1285.0,27.0,16922.0,19264.0,-93.0,16024.0,355.0,0.0,27758.0,50.0,Pass
l3136.txm,25.0273,752.0,753.0,134.0,0.0,2832.0,100.0,1186.0,9463.0,9028.0,-2510.0,27.0,16529.0,19352.0,152.0,16430.0,351.0,0.0,27762.0,50.0,Pass
l3136.txm,26.0469,752.0,755.0,136.0,0.0,2858.0,102.0,1186.0,9465.0,8989.0,-1858.0,27.0,17008.0,19352.0,-63.0,16450.0,344.0,1.0,27864.0,50.0,Pass
l3136.txm,27.0684,751.0,753.0,129.0,0.0,2857.0,100.0,1184.0,9454.0,9067.0,-1426.0,28.0,16979.0,19200.0,-71.0,16528.0,348.0,0.0,27844.0,50.0,Pass
l3136.txm,28.0879,752.0,754.0,133.0,0.0,2860.0,100.0,1187.0,9497.0,8985.0,-2030.0,28.0,16507.0,19236.0,-282.0,16598.0,352.0,0.0,27832.0,50.0,Pass
l3136.txm,29.1074,752.0,754.0,137.0,0.0,2859.0,100.0,1183.0,9463.0,9007.0,-2288.0,27.0,16868.0,19402.0,41.0,16308.0,351.0,0.0,27898.0,50.0,Pass
l3136.txm,30.127,752.0,753.0,130.0,0.0,2861.0,100.0,1185.0,9437.0,9071.0,-2186.0,27.0,16308.0,19222.0,242.0,16574.0,357.0,0.0,27846.0,49.0,Pass
l3136.txm,31.1484,751.0,753.0,134.0,0.0,2860.0,101.0,1187.0,9445.0,9059.0,-1365.0,27.0,16733.0,19432.0,141.0,16598.0,345.0,0.0,27878.0,49.0,Pass
l3136.txm,32.168,752.0,754.0,129.0,0.0,2860.0,101.0,1185.0,9484.0,9006.0,-1812.0,27.0,16844.0,19314.0,-81.0,16962.0,351.0,1.0,27964.0,49.0,Pass
l3136.txm,33.1875,751.0,752.0,130.0,0.0,2863.0,102.0,1184.0,9460.0,9013.0,-1190.0,27.0,16831.0,19268.0,1168.0,15650.0,356.0,1.0,27922.0,49.0,Pass
l3136.txm,34.2344,752.0,753.0,136.0,0.0,2858.0,101.0,1184.0,9459.0,8989.0,-1115.0,27.0,16866.0,19390.0,942.0,16660.0,350.0,0.0,27850.0,49.0,Pass
l3136.txm,35.2285,751.0,753.0,135.0,0.0,2857.0,100.0,1184.0,9477.0,9008.0,-1703.0,26.0,16718.0,19250.0,1052.0,16240.0,354.0,0.0,27836.0,49.0,Pass
l3136.txm,36.25,751.0,753.0,133.0,0.0,2866.0,100.0,1184.0,9489.0,9022.0,-1947.0,26.0,16408.0,19364.0,41.0,16508.0,359.0,1.0,27842.0,49.0,Pass
l3136.txm,37.2715,752.0,754.0,132.0,0.0,2867.0,100.0,1188.0,9489.0,8992.0,-1670.0,27.0,16504.0,19438.0,1.0,16398.0,350.0,1.0,27900.0,49.0,Pass
l3136.txm,38.2891,751.0,753.0,131.0,0.0,2866.0,100.0,1184.0,9491.0,9011.0,-1044.0,26.0,16682.0,19256.0,568.0,16276.0,360.0,0.0,27876.0,49.0,Pass
l3136.txm,39.3105,751.0,753.0,133.0,0.0,2872.0,100.0,1183.0,9448.0,9037.0,-716.0,26.0,16764.0,19370.0,108.0,16828.0,345.0,0.0,27890.0,49.0,Pass
l3136.txm,40.3301,752.0,755.0,135.0,0.0,2870.0,101.0,1188.0,9424.0,9074.0,-968.0,27.0,16529.0,19348.0,-94.0,16912.0,345.0,0.0,27852.0,49.0,Pass
l3136.txm,41.3496,751.0,753.0,131.0,0.0,2864.0,101.0,1183.0,9447.0,9071.0,-1658.0,26.0,16547.0,19248.0,76.0,16836.0,356.0,0.0,27884.0,49.0,Pass
l3136.txm,42.3691,752.0,753.0,132.0,0.0,2871.0,100.0,1184.0,9489.0,9035.0,-2902.0,26.0,16667.0,19368.0,-416.0,16566.0,355.0,0.0,28018.0,49.0,Pass
l3136.txm,43.3887,752.0,753.0,135.0,0.0,2872.0,101.0,1185.0,9456.0,9047.0,-2212.0,26.0,16503.0,19056.0,-497.0,16676.0,342.0,0.0,27868.0,49.0,Pass
l3136.txm,44.4102,751.0,752.0,133.0,0.0,2864.0,102.0,1185.0,9462.0,9053.0,-2125.0,27.0,16432.0,19098.0,63.0,16600.0,342.0,0.0,27844.0,49.0,Pass
l3136.txm,45.4297,752.0,753.0,134.0,0.0,2863.0,101.0,1185.0,9506.0,9041.0,-3299.0,27.0,16405.0,19210.0,11.0,16264.0,349.0,0.0,27878.0,49.0,Pass
l3136.txm,46.4766,752.0,754.0,132.0,0.0,2870.0,101.0,1186.0,9505.0,9040.0,-1877.0,27.0,16438.0,19344.0,478.0,16202.0,356.0,0.0,27868.0,49.0,Pass
l3136.txm,47.4687,752.0,754.0,134.0,0.0,2863.0,100.0,1184.0,9527.0,9001.0,-1341.0,27.0,16662.0,19322.0,65.0,16872.0,351.0,0.0,27762.0,49.0,Pass
l3136.txm,48.4902,752.0,752.0,134.0,0.0,2861.0,100.0,1184.0,9476.0,9045.0,-856.0,26.0,16272.0,19182.0,-340.0,16502.0,345.0,0.0,27748.0,49.0,Pass
l3136.txm,49.5117,752.0,753.0,133.0,0.0,2852.0,100.0,1184.0,9524.0,9058.0,-2280.0,27.0,16537.0,19082.0,-52.0,16772.0,344.0,1.0,27848.0,49.0,Pass
l3136.txm,50.5293,752.0,754.0,136.0,0.0,2846.0,101.0,1185.0,9463.0,9081.0,-1193.0,27.0,16669.0,19234.0,1222.0,15948.0,353.0,0.0,27878.0,49.0,Pass
l3136.txm,51.5488,752.0,753.0,132.0,0.0,2830.0,101.0,1185.0,9478.0,9017.0,-1924.0,27.0,16896.0,19052.0,112.0,16308.0,361.0,0.0,27858.0,49.0,Pass
l3136.txm,52.5703,752.0,753.0,131.0,0.0,2795.0,100.0,1187.0,9411.0,9092.0,-2112.0,27.0,16362.0,19156.0,-698.0,16718.0,358.0,0.0,27864.0,49.0,Pass
l3136.txm,53.5898,752.0,752.0,132.0,0.0,2491.0,102.0,1196.0,9426.0,9080.0,-630.0,27.0,16932.0,19168.0,-814.0,17058.0,350.0,0.0,27898.0,50.0,Pass
l3136.txm,54.6094,751.0,752.0,132.0,0.0,1957.0,101.0,1189.0,9476.0,8952.0,887.0,27.0,16866.0,19620.0,-620.0,16586.0,350.0,0.0,27666.0,50.0,Pass
l3136.txm,55.6289,752.0,755.0,134.0,0.0,1625.0,101.0,1193.0,9439.0,9029.0,-682.0,28.0,16005.0,19628.0,-741.0,16978.0,354.0,0.0,27586.0,50.0,Pass
l3136.txm,9.70312,751.0,752.0,133.0,0.0,1013.0,101.0,1261.0,9490.0,8985.0,-1457.0,30.0,16739.0,20078.0,-978.0,15956.0,344.0,0.0,27326.0,49.0,Pass
l3137.txm,9.70312,751.0,752.0,133.0,0.0,1013.0,101.0,1261.0,9490.0,8985.0,-1457.0,30.0,16739.0,20078.0,-978.0,15956.0,344.0,0.0,27326.0,49.0,Pass
l3137.txm,10.7227,751.0,753.0,134.0,0.0,960.0,101.0,1259.0,9409.0,9062.0,-1677.0,30.0,16479.0,20014.0,652.0,16510.0,349.0,0.0,27638.0,49.0,Pass
l3137.txm,11.7422,751.0,752.0,135.0,0.0,951.0,100.0,1260.0,9408.0,9054.0,-1552.0,30.0,16498.0,19972.0,-651.0,16876.0,354.0,0.0,27464.0,49.0,Pass
l3137.txm,12.7637,751.0,753.0,131.0,0.0,906.0,102.0,1233.0,9504.0,8981.0,-1185.0,30.0,16319.0,20164.0,-269.0,16494.0,350.0,0.0,27294.0,50.0,Pass
l3137.txm,13.7832,751.0,756.0,131.0,0.0,1016.0,99.0,1194.0,9447.0,9101.0,849.0,28.0,16767.0,20186.0,-67.0,15978.0,344.0,0.0,27290.0,50.0,Pass
l3137.txm,14.8027,751.0,753.0,135.0,0.0,2722.0,100.0,1143.0,9497.0,8953.0,-556.0,29.0,16401.0,19154.0,-772.0,17722.0,355.0,0.0,27856.0,50.0,Pass
l3137.txm,15.8223,751.0,754.0,135.0,0.0,2936.0,102.0,1184.0,9476.0,9062.0,-1440.0,29.0,16855.0,19678.0,-392.0,16288.0,347.0,0.0,27550.0,49.0,Pass
l3137.txm,16.8672,751.0,753.0,133.0,0.0,2866.0,100.0,1204.0,9483.0,9081.0,-550.0,28.0,16662.0,19386.0,-70.0,16472.0,359.0,0.0,27868.0,49.0,Pass
l3137.txm,17.8633,751.0,753.0,132.0,0.0,2269.0,100.0,1203.0,9441.0,9069.0,1369.0,28.0,16460.0,19636.0,-836.0,16768.0,351.0,1.0,27828.0,50.0,Pass
l3137.txm,18.8828,751.0,752.0,133.0,0.0,2703.0,101.0,1160.0,9464.0,8994.0,-890.0,28.0,16992.0,19516.0,-481.0,16470.0,346.0,0.0,27818.0,50.0,Pass
l3137.txm,19.9023,752.0,753.0,132.0,0.0,2680.0,101.0,1193.0,9458.0,9015.0,-1464.0,28.0,16688.0,19614.0,1274.0,16456.0,361.0,0.0,27898.0,49.0,Pass
l3137.txm,20.9219,751.0,753.0,132.0,0.0,2727.0,101.0,1186.0,9441.0,9026.0,-174.0,29.0,16582.0,19272.0,158.0,16858.0,361.0,1.0,27884.0,50.0,Pass
l3137.txm,21.9434,751.0,752.0,133.0,0.0,2751.0,102.0,1180.0,9507.0,8965.0,-1085.0,29.0,16287.0,19600.0,143.0,16400.0,350.0,0.0,27796.0,50.0,Pass
l3137.txm,22.9629,751.0,753.0,135.0,0.0,2807.0,102.0,1193.0,9427.0,9040.0,-772.0,29.0,16464.0,19534.0,80.0,16266.0,353.0,0.0,27814.0,49.0,Pass
l3137.txm,23.9805,752.0,753.0,132.0,0.0,2845.0,100.0,1180.0,9409.0,9042.0,-1164.0,29.0,16154.0,19366.0,410.0,16506.0,348.0,0.0,27878.0,50.0,Pass
l3137.txm,25.0215,752.0,752.0,130.0,0.0,2861.0,101.0,1190.0,9456.0,9038.0,-1165.0,28.0,16781.0,19400.0,-317.0,16688.0,342.0,0.0,27890.0,49.0,Pass
l3137.txm,26.041,751.0,754.0,133.0,0.0,2878.0,101.0,1180.0,9413.0,9054.0,-1005.0,29.0,16095.0,19210.0,-283.0,16808.0,354.0,0.0,27930.0,50.0,Pass
l3137.txm,27.0625,752.0,753.0,136.0,0.0,2863.0,100.0,1184.0,9451.0,9036.0,-1228.0,28.0,16640.0,19134.0,298.0,16282.0,359.0,0.0,27910.0,49.0,Pass
l3137.txm,28.0801,752.0,754.0,133.0,0.0,2870.0,100.0,1187.0,9469.0,9054.0,-1596.0,28.0,16244.0,19112.0,-38.0,16386.0,349.0,0.0,28012.0,49.0,Pass
l3137.txm,29.127,752.0,754.0,135.0,0.0,2874.0,102.0,1183.0,9458.0,9014.0,-2299.0,28.0,16266.0,19284.0,-343.0,16852.0,346.0,0.0,27922.0,50.0,Pass
l3137.txm,30.1211,751.0,753.0,137.0,0.0,2868.0,101.0,1186.0,9483.0,9012.0,-1652.0,27.0,16500.0,19402.0,-387.0,16802.0,346.0,1.0,27860.0,49.0,Pass
l3137.txm,31.1406,752.0,753.0,135.0,0.0,2867.0,102.0,1183.0,9446.0,9024.0,-2184.0,28.0,16728.0,19344.0,-453.0,17094.0,345.0,0.0,27818.0,49.0,Pass
l3137.txm,32.1602,751.0,753.0,134.0,0.0,2871.0,101.0,1186.0,9446.0,9056.0,-1503.0,27.0,16810.0,19322.0,-376.0,16486.0,348.0,0.0,27922.0,49.0,Pass
l3137.txm,33.1816,751.0,753.0,132.0,0.0,2866.0,102.0,1187.0,9497.0,9043.0,-1623.0,27.0,16382.0,19346.0,-55.0,16710.0,349.0,1.0,27920.0,49.0,Pass
l3137.txm,34.2031,751.0,753.0,136.0,0.0,2863.0,101.0,1183.0,9425.0,9048.0,-1023.0,27.0,16645.0,19050.0,-339.0,16650.0,350.0,0.0,27866.0,49.0,Pass
l3137.txm,35.2227,751.0,753.0,133.0,0.0,2868.0,100.0,1185.0,9434.0,9062.0,-2190.0,27.0,16443.0,19194.0,158.0,16218.0,355.0,0.0,27930.0,49.0,Pass
l3137.txm,36.2422,752.0,754.0,132.0,0.0,2873.0,100.0,1188.0,9398.0,9043.0,-2324.0,27.0,16290.0,19116.0,-48.0,16536.0,347.0,0.0,28010.0,49.0,Pass
l3137.txm,37.2637,752.0,754.0,134.0,0.0,2871.0,102.0,1187.0,9456.0,9027.0,-1696.0,27.0,16587.0,19382.0,-334.0,17078.0,343.0,0.0,27870.0,49.0,Pass
l3137.txm,38.2832,751.0,754.0,132.0,0.0,2864.0,102.0,1184.0,9444.0,9100.0,-339.0,27.0,16842.0,19416.0,111.0,16410.0,343.0,1.0,27916.0,49.0,Pass
l3137.txm,39.3027,752.0,753.0,130.0,0.0,2871.0,102.0,1185.0,9468.0,9000.0,-2872.0,27.0,16352.0,19422.0,100.0,16298.0,357.0,1.0,27900.0,49.0,Pass
l3137.txm,40.3223,752.0,754.0,133.0,0.0,2867.0,101.0,1185.0,9444.0,9037.0,-1567.0,27.0,16423.0,19274.0,148.0,16566.0,349.0,1.0,27880.0,49.0,Pass
l3137.txm,41.3672,751.0,754.0,133.0,0.0,2867.0,100.0,1185.0,9458.0,8997.0,-1905.0,27.0,16396.0,19224.0,114.0,16954.0,342.0,0.0,27918.0,49.0,Pass
l3137.txm,42.3633,751.0,754.0,133.0,0.0,2862.0,100.0,1187.0,9430.0,9053.0,-1188.0,27.0,16361.0,19266.0,104.0,16918.0,338.0,1.0,27906.0,49.0,Pass
l3137.txm,43.3828,752.0,753.0,131.0,0.0,2864.0,100.0,1186.0,9499.0,8985.0,-760.0,27.0,16870.0,19186.0,646.0,16490.0,354.0,0.0,27860.0,49.0,Pass
l3137.txm,44.4023,752.0,753.0,132.0,0.0,2864.0,101.0,1187.0,9501.0,8993.0,-903.0,27.0,16763.0,19186.0,90.0,16542.0,348.0,0.0,27858.0,49.0,Pass
l3137.txm,45.4219,752.0,753.0,132.0,0.0,2866.0,101.0,1184.0,9422.0,9019.0,-1129.0,27.0,16578.0,19098.0,832.0,16584.0,351.0,0.0,27894.0,49.0,Pass
l3137.txm,46.4434,751.0,753.0,133.0,0.0,2862.0,101.0,1184.0,9403.0,9027.0,-567.0,27.0,16804.0,19228.0,-647.0,16538.0,349.0,0.0,27892.0,49.0,Pass
l3137.txm,47.4629,752.0,753.0,132.0,0.0,2861.0,100.0,1184.0,9474.0,9025.0,-1599.0,27.0,16285.0,19382.0,-332.0,16784.0,340.0,0.0,27968.0,49.0,Pass
l3137.txm,48.4824,752.0,754.0,135.0,0.0,2853.0,100.0,1185.0,9474.0,9015.0,-741.0,28.0,16541.0,19260.0,145.0,16914.0,348.0,0.0,27914.0,49.0,Pass
l3137.txm,49.502,751.0,753.0,132.0,0.0,2843.0,101.0,1186.0,9490.0,9024.0,-2616.0,27.0,16094.0,19340.0,806.0,16738.0,352.0,0.0,27920.0,49.0,Pass
l3137.txm,50.5234,751.0,754.0,134.0,0.0,2822.0,100.0,1183.0,9516.0,8984.0,-2571.0,27.0,16283.0,19220.0,-495.0,17138.0,343.0,0.0,27904.0,49.0,Pass
l3137.txm,51.543,752.0,753.0,134.0,0.0,2792.0,100.0,1183.0,9428.0,9043.0,-1859.0,27.0,16343.0,19284.0,-568.0,16758.0,348.0,0.0,27924.0,49.0,Pass
l3137.txm,52.5625,752.0,753.0,133.0,0.0,2593.0,100.0,1192.0,9472.0,9030.0,779.0,27.0,16289.0,19412.0,384.0,16542.0,352.0,0.0,27840.0,49.0,Pass
l3137.txm,53.6113,751.0,749.0,130.0,0.0,2036.0,102.0,1190.0,9472.0,8970.0,592.0,27.0,16505.0,19598.0,-506.0,17094.0,342.0,1.0,27626.0,50.0,Pass
l3137.txm,54.6309,752.0,753.0,134.0,0.0,1616.0,101.0,1191.0,9479.0,8995.0,-922.0,28.0,16340.0,19660.0,-387.0,16814.0,343.0,0.0,27566.0,50.0,Pass
l3137.txm,9.68945,751.0,753.0,134.0,0.0,1035.0,99.0,1271.0,9490.0,8982.0,-1756.0,29.0,16648.0,20112.0,-967.0,16114.0,347.0,0.0,27284.0,49.0,Pass
l3138.txm,9.68945,751.0,753.0,134.0,0.0,1035.0,99.0,1271.0,9490.0,8982.0,-1756.0,29.0,16648.0,20112.0,-967.0,16114.0,347.0,0.0,27284.0,49.0,Pass
l3138.txm,10.709,751.0,755.0,132.0,0.0,971.0,101.0,1262.0,9502.0,9020.0,-1677.0,30.0,16911.0,20062.0,-325.0,16524.0,350.0,1.0,27492.0,49.0,Pass
l3138.txm,11.7285,751.0,753.0,136.0,0.0,949.0,101.0,1260.0,9502.0,9008.0,-1542.0,30.0,16730.0,20070.0,-16.0,16602.0,352.0,0.0,27480.0,49.0,Pass
l3138.txm,12.748,751.0,752.0,134.0,1.0,922.0,101.0,1248.0,9452.0,9119.0,210.0,30.0,16549.0,20068.0,-517.0,17052.0,348.0,0.0,27306.0,49.0,Pass
l3138.txm,13.7695,751.0,755.0,135.0,0.0,930.0,102.0,1201.0,9438.0,9117.0,640.0,29.0,16911.0,20160.0,-291.0,16206.0,349.0,0.0,27236.0,50.0,Pass
